Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
830,16.8935,16.8935,0.4451,158.9154,105.2385,106.8154,0.5544,1,1,875,377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4509,0.5474,0.5789,1.8267,25.5436,0.9220,2024-04-08,4.6378,6.9916,4.6378,144.6667,28.5000,3.4488,-90.0000,0.0000,0.2100,0.8265,0.0000,0.2900,11.7389,3.4038,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,32,21,365,882,121.4923,9.7020,F36828E9-3522-480B-9355-55983E968685,1,30.2854,1.5101,0.6722,1.0150,1.1856,0.0000,0.0000,0.0000,22.9156,483,0.0000,0,0.0000,0.0000,15794.0000,0.5030,10:14:37,2024-04-08T10:14:37.661,0.3367,5.223292e+01,1.789486e+02,3.6036
831,1.6905,1.6905,0.2287,213.4545,158.5909,157.6818,0.5544,1,1,689,271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8203,0.4314,0.0869,2.3178,17.5380,0.3259,2024-04-08,1.4671,4.4814,1.4671,51.5455,28.5000,5.0850,45.0000,-25.0000,0.0000,1.0873,0.0000,0.1967,5.8638,1.1532,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,20,388,882,174.7727,6.3756,D84544B9-0424-48D7-A500-A6D692546788,2,14.0339,1.3459,0.7387,0.9943,0.8002,0.0000,0.0000,0.0000,17.8222,483,0.0000,0,0.0000,0.0000,3845.0000,0.7341,10:14:37,2024-04-08T10:14:37.661,0.6726,1.653398e+00,4.712374e+01,1.9404
832,10.9247,10.9247,0.8751,153.0909,97.1717,95.0202,0.5544,1,1,321,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9032,1.0000,0.9857,1.0000,16.4270,1.0000,2024-04-08,3.7296,4.1118,3.7296,149.1034,28.5620,1.0000,0.0000,-90.0000,0.0357,0.9655,0.0000,1.0000,4.8805,4.8805,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,21,23,410,882,113.6566,4.7124,BA3E6EFA-D5ED-4828-8977-D9ABC344DEDA,1,19.5222,1.5755,0.6207,0.9779,1.1884,0.0000,0.0000,0.0000,23.5652,484,0.0000,0,0.0000,0.0000,11252.0000,0.8959,10:14:37,2024-04-08T10:14:37.719,0.0930,2.716297e+01,3.639943e+01,3.6036
833,1.7673,1.7673,0.1363,173.4783,137.6087,137.7826,0.5544,1,1,89,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7820,0.4391,0.0305,2.2776,28.1076,0.2110,2024-04-08,1.5001,7.8078,1.5001,45.5417,28.5620,4.9533,-75.0000,15.0000,0.0000,2.0143,0.0000,0.2019,5.9174,1.1947,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,35,23,435,882,148.3913,11.9196,8C7F218B-727C-45F5-ACA7-F43278F44D0C,2,14.2242,1.2607,0.7942,1.0013,0.5061,0.0000,0.0000,0.0000,7.4818,484,0.0000,0,0.0000,0.0000,3413.0000,0.7778,10:14:37,2024-04-08T10:14:37.719,0.8079,1.767402e+00,2.492210e+02,1.6632
834,3.0736,3.0736,0.2202,190.8250,129.7500,136.4000,0.5544,1,1,904,364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7635,0.3976,0.0964,2.5152,23.7817,0.3463,2024-04-08,1.9782,6.4218,1.9782,46.8710,28.6250,5.7270,-70.0000,20.0000,0.0000,1.1562,0.0000,0.1746,8.3910,1.4652,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,31,24,460,882,148.8500,9.7020,C1E2D3A0-E28F-4F7B-9AB3-8B40E991F739,2,19.7124,1.4707,0.7148,1.0513,0.8289,0.0000,0.0000,0.0000,6.8577,485,0.0000,0,0.0000,0.0000,5954.0000,0.6677,10:14:37,2024-04-08T10:14:37.778,0.6919,4.053531e+00,1.386657e+02,2.2176
835,1.9978,1.9978,0.1754,186.7692,140.2692,151.3462,0.5544,1,1,496,468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6163,0.4871,0.1498,2.0530,15.6378,0.7027,2024-04-08,1.5949,3.8346,1.5949,51.0435,28.7340,4.2125,-90.0000,0.0000,0.0000,1.0989,0.0000,0.2374,5.8020,1.3773,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,14,486,882,155.3846,6.3756,A995FC04-726C-4ACA-97BC-2104F9DB43E0,2,14.3587,1.3315,0.8103,1.0790,0.9182,0.0000,0.0000,0.0000,7.1472,487,0.0000,0,0.0000,0.0000,4040.0000,0.4503,10:14:37,2024-04-08T10:14:37.894,0.5841,2.124240e+00,2.952289e+01,1.1088
836,2.5357,2.5357,0.1574,176.6970,119.9091,137.3939,0.5544,1,1,309,251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6569,0.6917,0.1332,1.4457,17.8401,0.6535,2024-04-08,1.7968,4.5276,1.7968,128.5455,28.7340,2.0554,-55.0000,35.0000,0.0000,1.6392,0.0000,0.4865,4.5659,2.2215,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,23,502,882,138.9394,7.4844,B74D2E90-003C-4A85-A7DD-D6C564766EAA,2,13.5746,1.4736,0.7776,1.1458,0.7609,0.0000,0.0000,0.0000,15.6785,487,0.0000,0,0.0000,0.0000,4585.0000,0.4790,10:14:37,2024-04-08T10:14:37.894,0.6031,3.037487e+00,4.859625e+01,1.3860
837,27.1067,27.1067,0.7446,178.3575,98.9497,91.5978,0.5544,1,1,910,726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8229,0.9648,0.9533,1.0365,23.5122,1.0000,2024-04-08,5.8748,6.3140,5.8748,155.3750,28.7970,1.0000,-15.0000,80.0000,0.0000,1.2012,0.0000,1.0000,6.6922,6.6922,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,28,527,882,121.8659,8.0388,5F246E06-9863-4DA8-ABD1-679A2B69B268,1,26.7688,1.8025,0.5136,0.9257,1.1385,0.0000,0.0000,0.0000,17.4754,488,0.0000,0,0.0000,0.0000,21814.0000,0.8761,10:14:37,2024-04-08T10:14:37.953,0.0696,1.061642e+02,1.317991e+02,4.7124
838,3.1504,3.1504,0.1497,198.2927,130.2195,139.9756,0.5544,1,1,510,448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4580,0.3769,0.2662,2.6529,16.8262,1.0000,2024-04-08,2.0028,4.2350,2.0028,71.2813,28.7970,6.1723,60.0000,-25.0000,0.1784,0.8486,0.0000,0.1620,8.8194,1.4289,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,18,557,882,151.6829,7.4844,77065E9E-4FFB-4C34-8180-ADF3C3E329A0,1,20.4965,1.5228,0.7059,1.0749,1.2181,0.0000,0.0000,0.0000,6.3378,488,0.0000,0,0.0000,0.0000,6219.0000,0.5136,10:14:37,2024-04-08T10:14:37.953,0.5271,4.206484e+00,3.977030e+01,1.1088
839,15.5050,15.5050,0.8717,159.0000,125.2195,141.4472,0.5544,1,1,871,682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7051,0.2288,0.4675,4.3698,25.1829,0.6667,2024-04-08,4.4431,6.8222,4.4431,97.4930,28.8590,11.6421,45.0000,-70.0000,1.4414,0.4096,0.0000,0.0859,20.9793,1.8020,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,27,577,882,137.1626,8.5932,BF912C23-6730-4B07-8AC6-13342C0222C7,1,45.5627,1.2698,0.8896,1.1296,1.8093,0.0000,0.0000,0.0000,10.6705,489,0.0000,0,0.0000,0.0000,16871.0000,0.5424,10:14:38,2024-04-08T10:14:38.012,0.3487,4.592720e+01,1.662539e+02,5.2668
840,43.4264,43.4264,0.8297,155.5040,111.4444,110.0000,0.5544,1,1,626,528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8613,0.9512,0.9759,1.0513,28.4713,1.0000,2024-04-08,7.4359,7.9618,7.4359,97.4286,28.8590,1.0000,5.0000,-90.0000,0.0000,1.1439,0.0000,1.0000,7.9970,7.9970,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,30,606,882,124.4841,9.1476,4A2CE4B6-4448-4000-91A5-0F6F67ACE5DF,1,31.9880,1.3953,0.7074,0.9870,1.1235,0.0000,0.0000,0.0000,22.8422,489,0.0000,0,0.0000,0.0000,31370.0000,0.8280,10:14:38,2024-04-08T10:14:38.012,0.0661,2.152752e+02,2.642606e+02,6.9300
841,1.6136,1.6136,0.1452,182.4286,138.0476,151.5238,0.5544,1,1,469,393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7865,0.6440,0.0685,1.5528,18.2438,0.3889,2024-04-08,1.4334,4.7740,1.4334,53.5789,28.8590,2.4739,-60.0000,45.0000,0.0000,1.8730,0.0000,0.4042,3.9960,1.6152,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,25,638,882,152.9048,7.4844,AB926A08-5CD4-462C-86B2-33A89B663F57,2,11.2225,1.3215,0.8306,1.0976,0.6151,0.0000,0.0000,0.0000,7.7146,489,0.0000,0,0.0000,0.0000,3211.0000,0.8414,10:14:38,2024-04-08T10:14:38.012,0.6998,1.541958e+00,5.696995e+01,1.3860
842,2.2284,2.2284,0.1999,185.3448,137.1379,146.5172,0.5544,1,1,589,725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6461,0.5433,0.0837,1.8407,20.7151,0.3919,2024-04-08,1.6844,5.4670,1.6844,71.5652,28.9220,3.4966,-55.0000,45.0000,0.0000,1.5392,0.0000,0.2860,5.5827,1.5966,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,26,665,882,152.6897,8.5932,718974D5-D7D5-48D3-AD1B-DD3E95841B53,2,14.3587,1.3515,0.7905,1.0684,0.6932,0.0000,0.0000,0.0000,7.2402,490,0.0000,0,0.0000,0.0000,4428.0000,0.5437,10:14:38,2024-04-08T10:14:38.072,0.6919,2.502306e+00,8.555509e+01,1.6632
843,1.3831,1.3831,0.1925,187.7222,137.9444,146.5556,0.5544,1,1,354,298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7951,0.5520,0.0814,1.8116,16.3238,0.3830,2024-04-08,1.3270,3.9578,1.3270,42.4211,28.9220,3.3968,-55.0000,35.0000,0.0000,1.5986,0.0000,0.2944,4.3350,1.2762,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,22,693,882,153.7778,6.9300,E71AC2B8-28D4-4932-B23E-7101B5A4D0BA,2,11.2225,1.3609,0.7807,1.0624,0.6875,0.0000,0.0000,0.0000,7.0282,490,0.0000,0,0.0000,0.0000,2768.0000,0.6056,10:14:38,2024-04-08T10:14:38.072,0.6647,1.223636e+00,3.246087e+01,1.3860
844,34.8007,34.8007,0.1958,179.9439,139.8832,141.1449,0.5544,1,1,369,695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0378,0.1658,0.2290,6.0313,54.4812,0.5936,2024-04-08,6.6566,16.2008,6.6566,39.9316,28.9680,16.8887,5.0000,-80.0000,0.3510,0.7402,0.0000,0.0592,33.3294,1.9735,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,58,717,882,151.9953,24.6708,BB84F0EE-4892-47F4-A489-59F62513ED36,1,70.6058,1.2864,0.7844,1.0090,1.2960,0.0000,0.0000,0.0000,8.2527,491,0.0000,0,0.0000,0.0000,32527.0000,0.0778,10:14:38,2024-04-08T10:14:38.132,0.5891,1.544352e+02,2.226425e+03,4.7124
845,8.0648,8.0648,0.8494,204.8795,129.3735,117.5542,0.5544,1,1,480,383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.2985,0.5132,3.3502,20.0783,0.7313,2024-04-08,3.2044,5.2206,3.2044,67.1400,29.0930,8.4061,-90.0000,-30.0000,1.5156,0.3975,0.0000,0.1190,14.6440,1.7421,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,24,777,882,150.6265,5.8212,95FC43E7-4CF9-40AC-81E3-984DDBA4AC54,1,32.7721,1.5836,0.5738,0.9086,1.6322,0.0000,0.0000,0.0000,7.9087,493,0.0000,0,0.0000,0.0000,12502.0000,0.5035,10:14:38,2024-04-08T10:14:38.248,0.3862,1.722888e+01,7.450062e+01,4.1580
846,1.5368,1.5368,0.1201,193.4500,136.5500,142.3000,0.5544,1,1,512,655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8129,0.7089,0.0517,1.4105,19.8529,0.3636,2024-04-08,1.3988,5.1590,1.3988,60.8889,29.1560,1.9070,-70.0000,40.0000,0.0000,2.3479,0.0000,0.5244,3.4238,1.7954,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,25,803,882,154.2000,8.0388,77B076DA-A83B-4F09-8B17-64FC246F68A7,2,10.4385,1.4167,0.7356,1.0421,0.5258,0.0000,0.0000,0.0000,6.7868,494,0.0000,0,0.0000,0.0000,3084.0000,0.7901,10:14:38,2024-04-08T10:14:38.307,0.7289,1.433140e+00,7.189442e+01,1.1088
847,28.6230,28.6230,0.8382,135.2957,90.1667,92.0645,0.5544,1,1,1193,656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8716,0.9651,0.9780,1.0362,23.8762,1.0000,2024-04-08,6.0369,6.4064,6.0369,116.4419,29.1560,1.0000,60.0000,0.0000,0.0000,1.0973,0.0000,1.0000,6.8209,6.8209,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,25,830,882,103.8710,7.4844,E02F7C0C-1F7D-4F52-98FA-F08FDADF1164,1,27.2838,1.5005,0.6805,1.0210,1.1427,0.0000,0.0000,0.0000,18.6136,494,0.0000,0,0.0000,0.0000,19320.0000,0.7571,10:14:38,2024-04-08T10:14:38.307,0.0577,1.151959e+02,1.376705e+02,5.8212
848,4.7641,7.0431,0.8371,174.0161,126.7581,125.2097,0.5544,1,1,168,258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8949,1.0000,0.9802,1.0000,13.9197,1.0000,2024-04-08,2.4629,3.2648,2.9946,93.5926,29.1560,1.0000,70.0000,0.0000,0.0243,0.9763,0.0000,1.0000,4.2589,4.2589,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,21,19,857,882,140.7258,4.1580,B395790C-A07D-4AB3-8F92-80090269B8A3,1,17.0356,1.3728,0.7195,0.9878,1.2238,0.0000,0.0000,0.0000,13.6419,494,0.0000,0,0.0000,0.0000,8725.0000,0.9085,10:14:38,2024-04-08T10:14:38.307,0.2456,7.822238e+00,1.822084e+01,2.4948
849,2.4589,2.4589,0.1164,185.3125,126.2188,128.6875,0.5544,1,1,281,799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7368,0.6398,0.0623,1.5631,24.3123,0.4741,2024-04-08,1.7694,6.5912,1.7694,84.6087,29.2030,2.5126,-90.0000,0.0000,0.0000,2.0632,0.0000,0.3980,4.9712,1.9785,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,34,16,878,882,144.0625,10.2564,9E0EEA4A-EEEC-4F24-B6BC-CC9308F2A7FD,2,13.8994,1.4682,0.6944,1.0196,0.5717,0.0000,0.0000,0.0000,11.0847,495,0.0000,0,0.0000,0.0000,4610.0000,0.6992,10:14:38,2024-04-08T10:14:38.365,0.7316,2.900470e+00,1.499312e+02,1.3860
850,4.1494,4.1494,0.4455,178.5556,134.5000,142.4815,0.5544,1,1,865,759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5199,0.3821,0.4060,2.6172,18.0209,0.7770,2024-04-08,2.2985,4.6662,2.2985,51.3158,29.2030,6.0569,5.0000,-90.0000,0.4468,0.6912,0.0000,0.1651,10.0264,1.6554,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,19,26,896,882,148.6296,6.9300,BFBB4BC5-63A5-45C9-9994-94589823E7DE,1,23.3636,1.3276,0.7980,1.0593,1.2965,0.0000,0.0000,0.0000,8.1747,495,0.0000,0,0.0000,0.0000,8026.0000,0.4044,10:14:38,2024-04-08T10:14:38.365,0.5074,6.358199e+00,5.319719e+01,2.4948
851,2.6126,2.6126,0.3153,184.6765,123.6765,137.1765,0.5544,1,1,911,481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7192,0.4597,0.1827,2.1752,17.1891,0.5075,2024-04-08,1.8238,4.2812,1.8238,74.2500,29.2650,4.6169,-70.0000,30.0000,0.0895,0.9179,0.0000,0.2166,6.9460,1.5045,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,22,924,882,143.5000,6.3756,E86B2F78-54A5-4971-9EE4-F6B34C4D8EDC,2,16.9010,1.4932,0.7428,1.1092,0.9832,0.0000,0.0000,0.0000,8.9714,496,0.0000,0,0.0000,0.0000,4879.0000,0.6154,10:14:38,2024-04-08T10:14:38.424,0.5740,3.176595e+00,4.108612e+01,1.9404
852,2.2284,2.2284,0.1539,176.1724,135.8966,143.3793,0.5544,1,1,196,147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7365,0.6079,0.0925,1.6451,19.3633,0.4715,2024-04-08,1.6844,5.0974,1.6844,54.6364,29.2650,2.8128,15.0000,-65.0000,0.0000,1.6054,0.0000,0.3555,5.0072,1.7801,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,21,27,948,882,148.8276,8.0388,2E77C7B5-6D69-49F9-B996-018EC04D2DF6,2,13.5746,1.2964,0.8139,1.0551,0.7011,0.0000,0.0000,0.0000,6.9929,496,0.0000,0,0.0000,0.0000,4316.0000,0.8028,10:14:38,2024-04-08T10:14:38.424,0.6696,2.502306e+00,6.934973e+01,1.3860
853,10.5576,18.7084,0.7227,182.5567,131.5361,123.5258,0.5544,1,1,909,541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8200,0.9311,0.9379,1.0741,20.6800,1.0000,2024-04-08,3.6664,5.4978,4.8806,70.3250,29.3900,1.0000,15.0000,-90.0000,0.0000,1.1544,0.0000,1.0000,6.0033,6.0033,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,21,25,977,882,145.8969,6.9300,83B21AA9-8B0A-40DD-A94A-DD079022A7EA,1,24.0131,1.3879,0.6766,0.9391,1.1612,0.0000,0.0000,0.0000,8.6650,498,0.0000,0,0.0000,0.0000,14152.0000,0.7728,10:14:38,2024-04-08T10:14:38.543,0.3331,2.580550e+01,8.700925e+01,3.6036
854,20.7604,20.7604,0.8251,143.1879,108.4966,105.9128,0.5544,1,1,159,251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8836,0.9504,0.9780,1.0521,21.0055,1.0000,2024-04-08,5.1413,5.5748,5.1413,93.9231,29.3900,1.0000,20.0000,-90.0000,0.0000,1.1265,0.0000,1.0000,6.1517,6.1517,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,25,1004,882,118.5570,6.9300,36062774-8D09-48FB-87BF-CB596095ACAE,1,24.6069,1.3197,0.7397,0.9762,1.1715,0.0000,0.0000,0.0000,22.0452,498,0.0000,0,0.0000,0.0000,17665.0000,0.8715,10:14:38,2024-04-08T10:14:38.543,0.0778,7.115683e+01,9.071654e+01,4.7124
855,1.1526,1.1526,0.0880,191.4000,142.6667,147.8000,0.5544,1,1,606,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8127,0.5001,0.0158,1.9996,30.5251,0.1840,2024-04-08,1.2114,8.5778,1.2114,34.9474,29.3900,4.0340,-65.0000,30.0000,0.0000,3.2781,0.0000,0.2479,4.3126,1.0691,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,37,26,1031,882,157.8667,14.1372,72148A40-8BC6-4798-A807-16C9C5209727,2,10.7632,1.3416,0.7722,1.0360,0.3526,0.0000,0.0000,0.0000,6.8883,498,0.0000,0,0.0000,0.0000,2368.0000,0.7238,10:14:38,2024-04-08T10:14:38.543,0.8588,9.308514e-01,3.304657e+02,1.3860
856,1.6905,1.6905,0.2123,197.0455,130.3182,139.4545,0.5544,1,1,403,764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7242,0.5468,0.1418,1.8288,14.5076,0.5867,2024-04-08,1.4671,3.5112,1.4671,52.6000,29.4370,3.4560,-75.0000,20.0000,0.0000,1.2042,0.0000,0.2894,4.8341,1.3988,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,19,1059,882,151.2727,5.8212,4412F123-7284-45CB-BEFD-14449C58F026,2,12.4658,1.5120,0.7077,1.0701,0.8593,0.0000,0.0000,0.0000,6.8170,499,0.0000,0,0.0000,0.0000,3328.0000,0.7138,10:14:38,2024-04-08T10:14:38.601,0.5822,1.653398e+00,2.266550e+01,1.3860
857,3.1504,3.1504,0.2581,182.4878,132.3415,132.8049,0.5544,1,1,118,578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2207,0.2949,0.1332,3.3911,25.9353,0.3677,2024-04-08,2.0028,7.1764,2.0028,42.9722,29.4370,8.5362,60.0000,-20.0000,0.0000,1.0958,0.0000,0.1171,10.3717,1.2150,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,33,21,1080,882,147.5122,11.3652,D823DBCA-8D06-403D-B29B-BFC8E54BDD0A,2,23.1734,1.3789,0.7277,1.0035,0.8935,0.0000,0.0000,0.0000,4.4783,499,0.0000,0,0.0000,0.0000,6048.0000,0.3603,10:14:38,2024-04-08T10:14:38.601,0.7209,4.206484e+00,1.935167e+02,2.2176
858,1.6136,1.6136,0.1645,200.6190,138.6667,143.0952,0.5544,1,1,450,334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7230,0.6440,0.1286,1.5528,13.9825,0.6462,2024-04-08,1.4334,3.2648,1.4334,38.5263,29.4370,2.4739,-45.0000,60.0000,0.0000,1.4568,0.0000,0.4042,3.9960,1.6152,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,19,24,1103,882,157.6667,5.8212,8B8FAE67-9F3C-4A74-B052-32699EC2BF41,2,11.2225,1.4468,0.7133,1.0319,0.8026,0.0000,0.0000,0.0000,4.3897,499,0.0000,0,0.0000,0.0000,3311.0000,0.3901,10:14:38,2024-04-08T10:14:38.601,0.5610,1.541958e+00,1.822084e+01,1.1088
859,1.8442,1.8442,0.1100,196.0417,135.9167,140.0417,0.5544,1,1,246,78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7655,0.6289,0.0483,1.5902,23.1722,0.3967,2024-04-08,1.5323,6.2678,1.5323,36.6316,29.4370,2.6130,-50.0000,40.0000,0.0000,2.3361,0.0000,0.3827,4.3903,1.6802,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,28,1129,882,154.3750,10.2564,537C2430-4F85-46E7-9410-CA81AC840F80,2,12.1411,1.4424,0.7143,1.0303,0.5240,0.0000,0.0000,0.0000,5.1705,499,0.0000,0,0.0000,0.0000,3705.0000,0.6665,10:14:38,2024-04-08T10:14:38.601,0.7555,1.883911e+00,1.289270e+02,1.1088
860,3.0736,3.0736,0.3504,193.0000,137.3250,150.6000,0.5544,1,1,406,396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4508,0.2371,0.1200,4.2173,24.9201,0.3687,2024-04-08,1.9782,6.7760,1.9782,43.8462,29.5000,11.1593,-50.0000,45.0000,0.1420,0.8756,0.0000,0.0896,11.7131,1.0496,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,29,29,1159,882,155.4750,10.2564,8AF33A0E-035F-4E13-904C-CAB0465969D0,3,25.5255,1.4054,0.7803,1.0967,1.0243,0.0000,0.0000,0.0000,4.2894,500,0.0000,0,0.0000,0.0000,6219.0000,0.2109,10:14:38,2024-04-08T10:14:38.659,0.7081,4.053531e+00,1.628991e+02,2.4948
861,2.2284,2.2284,0.2320,187.8621,136.7931,145.1034,0.5544,1,1,732,620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7208,0.5536,0.1042,1.8063,18.7462,0.4234,2024-04-08,1.6844,4.9126,1.6844,59.5833,29.5620,3.3788,25.0000,-65.0000,0.0000,1.3638,0.0000,0.2960,5.4879,1.6242,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,21,25,1190,882,152.9655,7.4844,24956300-E941-449F-ADC6-7068A94EF8E8,2,14.2242,1.3733,0.7724,1.0608,0.7588,0.0000,0.0000,0.0000,6.6461,501,0.0000,0,0.0000,0.0000,4436.0000,0.6310,10:14:38,2024-04-08T10:14:38.717,0.6571,2.502306e+00,6.207730e+01,1.9404
862,2.1515,2.1515,0.1325,177.0357,145.6429,145.5714,0.5544,1,1,374,516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4040,0.3018,0.1292,3.3129,18.3878,0.6914,2024-04-08,1.6551,4.7432,1.6551,25.8667,29.5620,8.2872,25.0000,-65.0000,0.0505,0.9519,0.0000,0.1207,8.4451,1.0191,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,22,26,1217,882,155.0714,8.0388,1BF0DE17-B19F-49BB-8208-E942976DA7ED,2,18.9284,1.2155,0.8223,0.9995,1.0294,0.0000,0.0000,0.0000,4.3254,501,0.0000,0,0.0000,0.0000,4342.0000,0.4534,10:14:38,2024-04-08T10:14:38.717,0.6511,2.373999e+00,5.587441e+01,1.3860
